,0,total_value
6684,빼빼,-0.032258064516129004
6685,빼줘야,-0.6363636363636365
6686,뺀,-0.45999999999999996
6687,뺀다고,-0.25
6688,뺄,-0.30177514792899407
6689,뺄려고,-0.36000000000000004
6690,뺌,-0.3913043478260869
6691,뺏,-0.17127071823204415
6692,뺏겼,0.6363636363636365
6693,뺐,-0.02732240437158473
6694,뺨,-0.4285714285714286
6695,뻑,-0.7021276595744681
6696,뻑뻑,-0.50066401062417
6697,뻔,-0.585234899328859
6698,뻔하,-0.8095238095238095
6699,뻔했,-0.5714285714285714
6700,뻗,-0.5726495726495726
6701,뻘,-0.5714285714285714
6702,뻘뻘,-0.29411764705882354
6703,뻣,-0.16666666666666669
6704,뻥,-0.5921052631578947
6705,뻥뻥,-0.8571428571428572
6706,뻥튀기,-0.6666666666666667
6707,뼈,-0.28544423440453687
6708,뼈다귀,0.14285714285714285
6709,뼈대,-0.7058823529411764
6710,뼘,-0.6000000000000001
6711,뽀,0.5176151761517616
6712,뽀개,-0.8400000000000001
6713,뽀드득,0.2727272727272727
6714,뽀득,0.23076923076923078
6715,뽀득뽀득,0.2727272727272727
6716,뽀로로,0.4545454545454546
6717,뽀뽀,0.6923076923076923
6718,뽀샵,-0.8095238095238095
6719,뽀송뽀송,0.8651685393258426
6720,뽀얀,-0.05263157894736842
6721,뽀얗,0.12000000000000005
6722,뽀족,-0.2727272727272727
6723,뽁,-0.5330396475770924
6724,뽁뽁,-0.2332268370607029
6725,뽈록,-0.7142857142857142
6726,뽑,-0.5492957746478873
6727,뽑혀,-0.8285714285714285
6728,뽑혔,-0.3846153846153846
6729,뽑히,-0.6499999999999999
6730,뽑힐,-0.5
6731,뽕,-0.5451505016722409
6732,뽕뽕,-0.38888888888888884
6733,뾰루지,-0.5121951219512195
6734,뾰족,-0.41111111111111115
6735,뿅,-0.09090909090909088
6736,뿌,0.609907120743034
6737,뿌러,-0.8214285714285714
6738,뿌러져서,-0.9199999999999999
6739,뿌러졌,-0.894736842105263
6740,뿌러지,-0.6000000000000001
6741,뿌려,-0.059233449477351874
6742,뿌려도,-0.709090909090909
6743,뿌려서,-0.08928571428571425
6744,뿌려야,-0.6666666666666667
6745,뿌렸,-0.3663366336633664
6746,뿌리,-0.37575757575757573
6747,뿌린,-0.3220338983050848
6748,뿌릴,-0.20930232558139533
6749,뿌셔,-0.7931034482758621
6750,뿌옇,-0.8461538461538463
6751,뿐,-0.44036697247706424
6752,뿔,-0.07692307692307687
6753,뿜,0.2846715328467153
6754,뿡뿡이,0.8181818181818181
6755,삐,-0.41626794258373206
6756,삐걱,-0.6333333333333333
6757,삐걱거리,-0.56
6758,삐걱대,-0.6363636363636365
6759,삐걱삐걱,-0.9428571428571428
6760,삐그덕,-0.7852348993288591
6761,삐그덕거리,-0.5454545454545454
6762,삐끗,-0.5789473684210527
6763,삐딱,-0.8421052631578947
6764,삐뚤,-0.8113207547169812
6765,삐뚤빼뚤,-0.6949152542372881
6766,삐뚤삐뚤,-0.7826086956521738
6767,삐뚤어져,-0.7894736842105263
6768,삐뚤어지,-0.6000000000000001
6769,삐뚤어진,-0.894736842105263
6770,삐뚫,-0.8709677419354838
6771,삐삐,-0.4545454545454546
6772,삐져,-0.7272727272727273
6773,삐져나온,-0.7391304347826086
6774,삐져나와,-0.8461538461538463
6775,삐죽,-0.8095238095238095
6776,삐죽삐죽,-0.7777777777777777
6777,삑,-0.4615384615384615
6778,삑삑,-0.5172413793103448
6779,삔,-0.25
6780,삥,-0.4545454545454546
6781,사,-0.09391335696689301
6782,사각,-0.2021276595744681
6783,사각거리,0.07692307692307687
6784,사각사각,0.2272727272727273
6785,사각형,-0.45945945945945943
6786,사갈,0.27777777777777773
6787,사거,0.19999999999999996
6788,사건,-0.10526315789473689
6789,사계절,0.8021978021978022
6790,사고,-0.08183943881527672
6791,사고파,0.4545454545454546
6792,사골,0.13043478260869562
6793,사과,-0.3553809211962453
6794,사과색,-0.8181818181818181
6795,사과즙,0.5384615384615385
6796,사기,-0.7400611620795108
6797,사기전,-0.2631578947368421
6798,사나,-0.25
6799,사놓,-0.03468208092485553
6800,사니,0.5384615384615385
6801,사다리,-0.5652173913043479
6802,사다리차,-0.5714285714285714
6803,사단,-0.6363636363636365
6804,사달,0.7142857142857142
6805,사도,-0.026865671641791045
6806,사디,0.8181818181818181
6807,사라,0.1076923076923077
6808,사라져,-0.19999999999999996
6809,사라져서,0.0625
6810,사라져요,0.0714285714285714
6811,사라졌,0.014925373134328401
6812,사라지,-0.23484848484848486
6813,사라진,-0.2727272727272727
6814,사라질,-0.28571428571428575
6815,사라짐,-0.6862745098039216
6816,사라집니다,0.0
6817,사람,-0.46724587315377936
6818,사랑,0.5710306406685237
6819,사량,0.14285714285714285
6820,사려,0.12264150943396229
6821,사력,-0.19999999999999996
6822,사례,-0.7333333333333334
6823,사료,0.07718696397941677
6824,사리,0.4392523364485981
6825,사막,-0.1578947368421053
6826,사만,-0.6842105263157894
6827,사망,-0.6727272727272726
6828,사면,-0.16733067729083667
6829,사무,0.43243243243243246
6830,사무실,0.4723061430010071
6831,사물함,0.8461538461538463
6832,사방,-0.6097560975609757
6833,사방팔방,-0.6363636363636365
6834,사보,0.4285714285714286
6835,사본,-0.2068965517241379
6836,사뿐,-0.1339285714285714
6837,사사,0.10000000000000003
6838,사상,-0.8888888888888888
6839,사생활,-0.4545454545454546
6840,사서,-0.3559322033898305
6841,사선,-0.6862745098039216
6842,사설,-0.8181818181818181
6843,사세,0.34751773049645385
6844,사세요,-0.4909303686366296
6845,사셈,-0.6216216216216217
6846,사셔도,0.4246575342465753
6847,사셔서,0.39999999999999997
6848,사셔야,-0.29268292682926833
6849,사셔요,-0.6799999999999999
6850,사셨,-0.2727272727272727
6851,사슴,0.3846153846153846
6852,사시,-0.29411764705882354
6853,사신,-0.6216216216216217
6854,사신다면,-0.6923076923076923
6855,사실,-0.1616858237547893
6856,사실상,-0.6363636363636365
6857,사아,-0.5
6858,사알짝,0.6000000000000001
6859,사야,-0.3442622950819672
6860,사양,-0.07317073170731708
6861,사업,0.8628230616302186
6862,사업자,-0.2727272727272727
6863,사업장,0.2727272727272727
6864,사온,0.29411764705882354
6865,사옹,-0.06666666666666665
6866,사요,0.6171617161716172
6867,사용,0.1702114876231675
6868,사용량,0.3333333333333333
6869,사용법,0.007518796992481258
6870,사용자,-0.18181818181818182
6871,사우나,-0.5
6872,사운드,0.037735849056603765
6873,사워,0.0
6874,사원,-0.5384615384615385
6875,사유,-0.8861788617886179
6876,사은품,0.3499827764381674
6877,사음,0.35294117647058826
6878,사이,-0.44378698224852076
6879,사이다,-0.4666666666666666
6880,사이드,-0.36410256410256414
6881,사이사이,-0.6901408450704225
6882,사이즈,-0.12742687030805078
6883,사이트,-0.13588850174216027
6884,사이판,0.19999999999999996
6885,사자,-0.20930232558139533
6886,사장,-0.029972752043596784
6887,사재,0.4545454545454546
6888,사전,-0.7094017094017093
6889,사절,-0.8333333333333333
6890,사정,-0.47928994082840237
6891,사지,-0.7142857142857142
6892,사진,-0.49345900706914764
6893,사진발,-0.9166666666666667
6894,사촌,0.23809523809523814
6895,사춘기,0.6551724137931034
6896,사출,-0.7
6897,사타구니,-0.726027397260274
6898,사탕,-0.11428571428571432
6899,사태,-0.536231884057971
6900,사포,-0.39999999999999997
6901,사포질,-0.8125
6902,사품,-0.09090909090909088
6903,사합,0.9333333333333333
6904,사항,-0.4705882352941177
6905,사향,0.7391304347826086
6906,사회,0.3333333333333333
6907,사후,-0.6578947368421053
6908,사흘,-0.5555555555555556
6909,삭,-0.5047619047619047
6910,삭스,0.18811881188118806
6911,삭제,-0.2620320855614973
6912,산,0.009272267490868236
6913,산간,-0.625
6914,산거,-0.29411764705882354
6915,산다,-0.7687074829931972
6916,산다고,-0.3333333333333333
6917,산다는,0.1076923076923077
6918,산다면,-0.4482758620689655
6919,산뜻,0.5555555555555556
6920,산모,0.0
6921,산사람,-0.75
6922,산산조각,-0.9130434782608696
6923,산세,-0.4285714285714286
6924,산소,-0.14285714285714285
6925,산적,0.045454545454545414
6926,산지,-0.6537678207739308
6927,산책,-0.0625
6928,산타,0.6470588235294117
6929,산티,-0.9375
6930,산행,-0.22222222222222227
6931,산화,-0.3333333333333333
6932,산후,-0.13043478260869562
6933,살,-0.09254995855972004
6934,살걸,-0.451685393258427
6935,살고기,-0.8823529411764706
6936,살구,-0.47826086956521735
6937,살구색,-0.45263157894736844
6938,살균,-0.18518518518518517
6939,살까,0.6501305483028721
6940,살께요,0.8345864661654134
6941,살대,-0.9199999999999999
6942,살도,0.23076923076923078
6943,살라,-0.17647058823529416
6944,살랑살랑,0.28571428571428575
6945,살려,0.0958904109589041
6946,살려구,0.09090909090909088
6947,살리,-0.07317073170731708
6948,살림,0.5555555555555556
6949,살만,-0.09090909090909088
6950,살맛,0.4285714285714286
6951,살빼,0.0582010582010582
6952,살살,-0.2230215827338129
6953,살색,-0.393939393939394
6954,살아나,0.4509803921568627
6955,살아요,0.8181818181818181
6956,살작,-0.1578947368421053
6957,살점,-0.47826086956521735
6958,살집,-0.05263157894736842
6959,살짝,0.24847464759099513
6960,살짝살짝,0.2727272727272727
6961,살쪄,-0.5833333333333333
6962,살쪘,-0.07692307692307687
6963,살찌,0.4509803921568627
6964,살찐,-0.0625
6965,살치,-0.5
6966,살코기,-0.27868852459016397
6967,살펴,-0.5862068965517242
6968,살펴보,-0.5027624309392265
6969,살펴봤,-0.5
6970,살포시,0.19999999999999996
6971,살피,-0.75
6972,삶,0.027027027027026973
6973,삼,-0.26742301458670986
6974,삼각,-0.3181818181818182
6975,삼각대,-0.8333333333333333
6976,삼각형,-0.411764705882353
6977,삼겹살,-0.005235602094240788
6978,삼다수,-0.4666666666666666
6979,삼단,0.3333333333333333
6980,삼보,0.10344827586206895
6981,삼성,0.19185059422750422
6982,삼성전자,0.4666666666666666
6983,삼실,0.6129032258064515
6984,삼천리,0.4482758620689655
6985,삼키,0.024390243902439046
6986,삼품,0.024390243902439046
6987,삽,0.2068965517241379
6988,삽니다,-0.13559322033898308
6989,삽시다,-0.5652173913043479
6990,삽입,-0.5789473684210527
6991,삿,0.022140221402214
6992,샀,-0.04361274358181255
6993,샀어요,0.664586376311247
6994,샀었,0.22711864406779658
6995,샀으나,-0.6785714285714286
6996,샀으면,-0.3305084745762712
6997,상,-0.2791421653407125
6998,상가,-0.7014925373134329
6999,상각,-0.5
7000,상관,-0.1658291457286432
7001,상관없,-0.08808290155440418
7002,상관없이,-0.125
7003,상급,-0.11428571428571432
7004,상기,0.14285714285714285
7005,상다리,-0.6428571428571428
7006,상단,-0.631336405529954
7007,상담,-0.3355048859934853
7008,상담원,-0.8217821782178218
7009,상당,-0.2682926829268293
7010,상당히,-0.1540303272146848
7011,상대,-0.1382113821138211
7012,상대방,-0.5247524752475248
7013,상도,-0.8571428571428572
7014,상동,-0.5555555555555556
7015,상부,-0.6000000000000001
7016,상사,-0.11111111111111116
7017,상상,-0.5242718446601942
7018,상세,-0.6582524271844661
7019,상세히,-0.4666666666666666
7020,상술,-0.896551724137931
7021,상승,-0.24657534246575347
7022,상식,-0.8271604938271604
7023,상실,-0.8666666666666667
7024,상아,0.5384615384615385
7025,상아색,-0.5
7026,상어,-0.2631578947368421
7027,상온,0.11864406779661013
7028,상위,-0.2972972972972973
7029,상의,-0.28125
7030,상자,-0.4489571899012075
7031,상장,0.2727272727272727
7032,상점,-0.28
7033,상처,-0.5160680529300568
7034,상체,-0.20238095238095233
7035,상추,0.41414141414141414
7036,상태,-0.28383983746719715
7037,상토,0.4482758620689655
7038,상판,-0.7589984350547732
7039,상표,-0.6761133603238867
7040,상품,-0.14540203889913367
7041,상품권,-0.06306306306306309
7042,상품명,-0.25806451612903225
7043,상풍,-0.38888888888888884
7044,상하,-0.5171537484116899
7045,상한,-0.27752502274795265
7046,상할,-0.588235294117647
7047,상할까봐,-0.2727272727272727
7048,상해,-0.7523809523809524
7049,상해서,-0.7596153846153846
7050,상했,-0.76878612716763
7051,상했었,-0.16666666666666669
7052,상호,-0.9047619047619047
7053,상황,-0.708086785009862
7054,샅,-0.5384615384615385
7055,새,-0.47558991049633853
7056,새것,-0.46875
7057,새겨,0.4285714285714286
7058,새겨진,-0.07692307692307687
7059,새기,0.14285714285714285
7060,새까맣,-0.7
7061,새끼,-0.37888198757763975
7062,새끼발가락,-0.5
7063,새로,-0.05167173252279639
7064,새로운,0.3688212927756654
7065,새로이,0.4545454545454546
7066,새롭,0.5909090909090908
7067,새벽,-0.19838056680161942
7068,새부리,0.8596491228070176
7069,새삼,-0.5
7070,새서,-0.8823529411764706
7071,새싹,0.6363636363636365
7072,새요,-0.6507936507936507
7073,새우,-0.2818991097922849
7074,새우볶음,-0.30000000000000004
7075,새우튀김,-0.10000000000000003
7076,새지,0.4615384615384615
7077,새집,0.06666666666666665
7078,새치,-0.4166666666666667
7079,새콤,0.5319148936170213
7080,새하얀,0.5384615384615385
7081,새해,0.536231884057971
7082,색,-0.163081487760941
7083,색갈이,-0.17647058823529416
7084,색감,0.19691780821917804
7085,색깔,0.04984348663616661
7086,색다르,0.6190476190476191
7087,색다른,-0.06666666666666665
7088,색도,0.2211920529801325
7089,색모,-0.39999999999999997
7090,색바램,-0.5714285714285714
7091,색별,0.37142857142857144
7092,색사,0.10000000000000003
7093,색상,0.056153394639013865
7094,색색,0.0
7095,색소,-0.5333333333333334
7096,색실,-0.7777777777777777
7097,색연필,0.3125
7098,색옷,-0.8333333333333333
7099,색은,-0.08695652173913043
7100,색이,-0.10975609756097565
7101,색조,0.6842105263157894
7102,색칠,0.1866666666666667
7103,샌,-0.28033472803347276
7104,샌다,-0.5714285714285714
7105,샌다는,-0.09090909090909088
7106,샌드,0.09090909090909088
7107,샌드위치,0.7333333333333334
7108,샌들,0.15447154471544716
7109,샐,0.1538461538461538
7110,샐러드,0.54337899543379
7111,샐러리,0.7272727272727273
7112,샘,-0.0901639344262295
7113,샘플,0.47008547008547014
7114,샙,-0.8608695652173912
7115,샜,-0.7142857142857142
7116,생,-0.3913043478260869
7117,생가,-0.28571428571428575
7118,생각,-0.10874135462051737
7119,생각나,0.11428571428571432
7120,생각날,0.7
7121,생각났,-0.28571428571428575
7122,생각없이,-0.38235294117647056
7123,생강,-0.7894736842105263
7124,생겨,-0.4841628959276018
7125,생겨도,-0.3333333333333333
7126,생겨서,-0.28455284552845533
7127,생겨요,-0.5675675675675675
7128,생겼,-0.5590742996345919
7129,생겼어요,-0.7
7130,생겼으면,0.09090909090909088
7131,생고기,-0.3846153846153846
7132,생과,-0.4375
7133,생과일,-0.09090909090909088
7134,생기,-0.2974203338391502
7135,생긴,-0.4247191011235955
7136,생긴다고,-0.3333333333333333
7137,생길,-0.24210526315789477
7138,생길까,0.16666666666666669
7139,생길까봐,-0.4285714285714286
7140,생김,-0.829145728643216
7141,생김새,-0.4285714285714286
7142,생깁니다,-0.6296296296296295
7143,생닭,-0.14999999999999997
7144,생돈,-0.8461538461538463
7145,생략,-0.09090909090909088
7146,생리,0.05660377358490565
7147,생리대,0.347394540942928
7148,생리통,0.6666666666666667
7149,생명,-0.47500000000000003
7150,생물,-0.6666666666666667
7151,생산,-0.10594315245478031
7152,생산자,-0.4615384615384615
7153,생산품,-0.6363636363636365
7154,생상,0.5652173913043479
7155,생선,-0.12790697674418605
7156,생수,0.029411764705882304
7157,생수병,0.23076923076923078
7158,생신,0.2173913043478261
7159,생으로,-0.1555555555555555
7160,생일,0.24
7161,생전,-0.709090909090909
7162,생지,0.4626865671641791
7163,생태,0.2727272727272727
7164,생필품,0.7721518987341771
7165,생화,0.38709677419354843
7166,생활,0.3667711598746082
7167,생후,-0.07692307692307687
7168,샤,0.3419354838709678
7169,샤랄,0.6363636363636365
7170,샤브샤브,0.7567567567567568
7171,샤샤,-0.7029702970297029
7172,샤오미,-0.14285714285714285
7173,샤워,0.20558882235528947
7174,샤워기,-0.17152103559870552
7175,샤인,0.28571428571428575
7176,샤프,0.18181818181818182
7177,샤프란,0.6363636363636365
7178,샥,-0.18518518518518517
7179,샬롯,-0.16666666666666669
7180,샴,0.3877551020408163
7181,샴푸,0.14252336448598135
7182,샵,-0.2078651685393258
7183,샷,-0.08359133126934987
7184,샹,-0.19999999999999996
7185,섀도우,0.3913043478260869
7186,서,-0.39227895392278955
7187,서걱서걱,-0.7272727272727273
7188,서기,0.0
7189,서너,-0.3409090909090909
7190,서둘러,0.16666666666666669
7191,서랍,-0.4884353741496599
7192,서랍장,-0.2804532577903682
7193,서럽,-0.8181818181818181
7194,서로,-0.5163043478260869
7195,서류,-0.6470588235294117
7196,서른,0.0
7197,서리,-0.21804511278195493
7198,서림,-0.48936170212765956
7199,서민,0.16666666666666669
7200,서방,0.75
7201,서브,0.25
7202,서비스,-0.09667673716012087
7203,서서,0.2727272727272727
7204,서서히,0.16129032258064518
7205,서양,-0.5384615384615385
7206,서여,0.0
7207,서요,-0.323943661971831
7208,서용,0.2631578947368421
7209,서울,-0.34782608695652173
7210,서원,-0.4545454545454546
7211,서점,0.37931034482758624
7212,서지,-0.8461538461538463
7213,서핑,0.1538461538461538
7214,석,-0.07499999999999996
7215,석고,0.0
7216,석류,-0.1063829787234043
7217,석쇠,-0.6666666666666667
7218,석유,-0.6838487972508591
7219,섞,-0.1695760598503741
7220,섞여,-0.36893203883495146
7221,섞여서,-0.3620689655172413
7222,섞였,-0.3076923076923077
7223,섞이,-0.3333333333333333
7224,섞인,-0.38011695906432746
7225,선,-0.3640167364016736
7226,선도,-0.46341463414634143
7227,선뜻,0.2727272727272727
7228,선명,0.03631961259079902
7229,선명도,-0.4666666666666666
7230,선물,0.33171756341896913
7231,선반,-0.49425287356321834
7232,선배,0.5714285714285714
7233,선별,-0.6499999999999999
7234,선불,-0.9230769230769231
7235,선생,0.41333333333333333
7236,선선,0.2558139534883721
7237,선수,0.125
7238,선인장,-0.44999999999999996
7239,선전,-0.16666666666666669
7240,선정,-0.3191489361702127
7241,선정리,-0.2727272727272727
7242,선착순,0.08108108108108109
7243,선크림,0.5358649789029535
7244,선택,0.18103703703703705
7245,선택지,0.2727272727272727
7246,선팅,-0.5238095238095237
7247,선풍,-0.2894736842105263
7248,선풍기,-0.22870211549456831
7249,선호,0.43842364532019706
7250,선홍색,0.0
7251,설,0.012987012987012936
7252,설거지,-0.41379310344827586
7253,설겆이,-0.23076923076923078
7254,설계,-0.7192982456140351
7255,설날,0.08333333333333331
7256,설렁설렁,-0.7647058823529411
7257,설렁탕,0.2727272727272727
7258,설레,0.125
7259,설마,-0.6779661016949152
7260,설명,-0.481175863847344
7261,설명서,-0.26825396825396824
7262,설사,-0.5324675324675325
7263,설선,0.16666666666666669
7264,설익,-0.5555555555555556
7265,설전,-0.2592592592592593
7266,설정,-0.15702479338842973
7267,설지,0.07692307692307687
7268,설치,0.07309566555527058
7269,설탕,-0.15596330275229353
7270,설탕물,-0.8333333333333333
7271,섬,-0.10526315789473689
7272,섬유,0.1777003484320558
7273,섬유질,-0.6666666666666667
7274,섭,-0.028571428571428525
7275,섭취,0.6258064516129032
7276,섯,0.08571428571428569
7277,섰,0.0
7278,성,-0.49146110056925996
7279,성격,-0.5344827586206897
7280,성공,0.35656836461126007
7281,성능,0.5480367585630743
7282,성분,0.3241616509028375
7283,성비,0.5072655217965654
7284,성실,-0.37837837837837834
7285,성의,-0.9012345679012346
7286,성의껏,-0.5714285714285714
7287,성인,0.08529945553539015
7288,성장,0.5135135135135136
7289,성질,-0.8018018018018018
7290,성질나,-0.894736842105263
7291,성품,0.44999999999999996
7292,성한,-0.9661016949152543
7293,성향,0.09090909090909088
7294,성형,-0.7142857142857142
7295,세,-0.08371119637251478
7296,세계,0.5238095238095237
7297,세균,-0.050000000000000044
7298,세기,0.06100795755968175
7299,세끼,-0.17647058823529416
7300,세네,-0.7333333333333334
7301,세대,0.10059171597633138
7302,세도,0.0
7303,세라,0.5588235294117647
7304,세라믹,-0.9230769230769231
7305,세련,0.8823529411764706
7306,세련되,0.7272727272727273
7307,세로,-0.32600732600732596
7308,세리,0.696969696969697
7309,세면대,-0.2758620689655173
7310,세모,-0.5
7311,세무,-0.375
7312,세미,0.015873015873015872
7313,세벌,-0.5111111111111111
7314,세부,0.23809523809523814
7315,세사,0.17012448132780084
7316,세상,-0.5799086757990868
7317,세서,-0.7142857142857142
7318,세세,-0.3333333333333333
7319,세수,-0.05660377358490565
7320,세심,0.10144927536231885
7321,세안,0.3217391304347826
7322,세어,-0.7333333333333334
7323,세여,0.6402116402116402
7324,세염,0.37254901960784315
7325,세영,0.6774193548387097
7326,세오,0.375
7327,세요,-0.3428571428571428
7328,세용,0.78
7329,세우,-0.6000000000000001
7330,세울,-0.368421052631579
7331,세워,-0.4226804123711341
7332,세워서,-0.10526315789473689
7333,세워져,-0.5714285714285714
7334,세월,-0.8235294117647058
7335,세웠,-0.07692307692307687
7336,세이버,0.14285714285714285
7337,세이브,0.2727272727272727
7338,세일,0.3945332645693656
7339,세장,0.06666666666666665
7340,세재,0.17241379310344823
7341,세정,-0.16363636363636364
7342,세정력,0.2871794871794872
7343,세정제,0.01010101010101011
7344,세제,0.20325203252032525
7345,세지,0.19999999999999996
7346,세진,0.4285714285714286
7347,세차,0.49275362318840576
7348,세척,0.1617933723196881
7349,세척력,0.1384615384615384
7350,세콤,0.3333333333333333
7351,세타,0.7874015748031495
7352,세탁,-0.5465618860510806
7353,세탁기,-0.553475935828877
7354,세탁력,0.7142857142857142
7355,세탁물,-0.375
7356,세탁소,-0.6991869918699187
7357,세탁실,0.30434782608695654
7358,세트,0.08769931662870162
7359,세트라,0.4666666666666666
7360,세팅,0.06976744186046507
7361,섹,0.5
7362,센,-0.17708333333333331
7363,센서,-0.3407821229050279
7364,센세이션,0.625
7365,센스,0.3688888888888889
7366,센치,-0.4459259259259259
7367,센타,-0.5058823529411764
7368,센터,-0.8150619637750238
7369,센트,-0.8181818181818181
7370,센티,-0.32857142857142857
7371,센티미터,-0.4545454545454546
7372,셀,-0.11351351351351346
7373,셀러,0.0
7374,셀프,-0.35294117647058826
7375,셈,-0.515625
7376,셉,-0.2888888888888889
7377,셋,0.055028462998102434
7378,셋째,0.148936170212766
7379,셌,-0.5789473684210527
7380,셍,0.0
7381,셔,-0.019718309859154903
7382,셔도,0.09090909090909088
7383,셔링,-0.1594202898550725
7384,셔츠,-0.2820512820512821
7385,션,-0.19999999999999996
7386,셜,-0.19999999999999996
7387,셨,-0.3846153846153846
7388,소,-0.22615803814713892
7389,소가죽,0.10000000000000003
7390,소감,-0.5789473684210527
7391,소개,0.13709677419354843
7392,소견,-0.375
7393,소고기,-0.2460732984293194
7394,소곱,-0.411764705882353
7395,소과,-0.4392523364485981
7396,소금,-0.08403361344537813
7397,소금물,-0.6153846153846154
7398,소기,0.3333333333333333
7399,소나타,0.6888888888888889
7400,소녀,0.4545454545454546
7401,소니,-0.0625
7402,소다,-0.16216216216216212
7403,소독,-0.24038461538461542
7404,소독약,-0.7777777777777777
7405,소라,-0.5384615384615385
7406,소랑,-0.3846153846153846
7407,소량,0.03105590062111796
7408,소름,-0.9565217391304348
7409,소리,-0.37106042138255263
7410,소리나,-0.8104265402843602
7411,소린지,-0.894736842105263
7412,소립,0.2727272727272727
7413,소망,0.6521739130434783
7414,소매,-0.41822721598002494
7415,소매길이,-0.3333333333333333
7416,소매통,-0.7333333333333334
7417,소모,-0.06849315068493156
7418,소모량,-0.4545454545454546
7419,소모품,0.2549019607843137
7420,소문,0.46875
7421,소바,0.2727272727272727
7422,소변,-0.30212765957446813
7423,소보원,-0.9230769230769231
7424,소분,0.35555555555555557
7425,소불고기,-0.30000000000000004
7426,소비,-0.22981366459627334
7427,소비자,-0.8526912181303117
7428,소설,0.6000000000000001
7429,소세지,0.2711864406779661
7430,소셜,-0.04347826086956519
7431,소소,-0.18518518518518517
7432,소스,0.11910112359550556
7433,소시지,0.3037974683544304
7434,소식,-0.4956521739130435
7435,소액,-0.8823529411764706
7436,소요,-0.3333333333333333
7437,소용,-0.6499999999999999
7438,소용없,-0.8198198198198199
7439,소유,-0.625
7440,소음,-0.043030525928650254
7441,소이,0.47368421052631576
7442,소자,-0.6167664670658684
7443,소장,0.2962962962962963
7444,소재,-0.14393939393939398
7445,소제,-0.4666666666666666
7446,소주,-0.23529411764705888
7447,소주잔,-0.6363636363636365
7448,소중히,-0.411764705882353
7449,소지,-0.26086956521739135
7450,소지품,-0.3333333333333333
7451,소진,-0.3333333333333333
7452,소짜,-0.5151515151515151
7453,소켓,-0.4883720930232558
7454,소태,-0.8333333333333333
7455,소통,-0.8235294117647058
7456,소파,0.05970149253731338
7457,소포,-0.3846153846153846
7458,소품,0.5909090909090908
7459,소프,-0.3333333333333333
7460,소프트,0.2460732984293194
7461,소피,0.625
7462,소형,0.35049504950495053
7463,소홀,-0.8095238095238095
7464,소화,0.019867549668874218
7465,소화전,-0.7333333333333334
7466,속,-0.5193181818181818
7467,속감,-0.7333333333333334
7468,속껍질,-0.3846153846153846
7469,속눈썹,-0.8518518518518519
7470,속도,-0.10196078431372552
7471,속력,-0.19999999999999996
7472,속바지,-0.5414012738853504
7473,속살,-0.4901960784313726
7474,속상,-0.673913043478261
7475,속상하,-0.8134920634920635
7476,속상한,-0.76
7477,속상할,-0.8333333333333333
7478,속상함,-0.5555555555555556
7479,속상합니다,-0.8064516129032258
7480,속상해,-0.8666666666666667
7481,속상해요,-0.7923497267759563
7482,속상했,-0.35714285714285715
7483,속싸개,-0.23809523809523814
7484,속안,-0.6774193548387097
7485,속옷,-0.2928176795580111
7486,속이,-0.7971014492753623
7487,속주머니,-0.3846153846153846
7488,속지,-0.9101123595505618
7489,속치마,-0.4181818181818182
7490,속터지,-0.7894736842105263
7491,속편,-0.7142857142857142
7492,속하,-0.10344827586206895
7493,손,-0.3926852743022136
7494,손가락,-0.5847860538827259
7495,손길,0.3333333333333333
7496,손꼽,-0.09090909090909088
7497,손끝,-0.4285714285714286
7498,손님,-0.07801418439716312
7499,손대,-0.5625
7500,손등,0.11111111111111116
7501,손때,-0.5
7502,손맛,-0.09090909090909088
7503,손목,0.035294117647058865
7504,손바닥,-0.3191489361702127
7505,손발,0.3333333333333333
7506,손보,-0.3333333333333333
7507,손봐야,-0.4666666666666666
7508,손빨래,-0.6403785488958991
7509,손상,-0.22070844686648505
7510,손색,0.9642857142857142
7511,손색없,0.9111111111111112
7512,손세탁,-0.6648044692737429
7513,손소,-0.2631578947368421
7514,손수,-0.23809523809523814
7515,손수건,0.43073047858942065
7516,손쉽,0.5294117647058822
7517,손실,-0.3076923076923077
7518,손연재,0.29411764705882354
7519,손자국,-0.8461538461538463
7520,손잡,-0.19999999999999996
7521,손잡이,-0.573943661971831
7522,손재주,-0.4444444444444444
7523,손주,0.10344827586206895
7524,손질,-0.3126614987080103
7525,손톱,-0.5009242144177448
7526,손해,-0.618421052631579
7527,손흥민,0.7
7528,솔,-0.40762463343108507
7529,솔가,0.8214285714285714
7530,솔기,-0.625
7531,솔로,-0.19999999999999996
7532,솔리드,-0.8666666666666667
7533,솔솔,0.6703296703296704
7534,솔직히,-0.5082327113062568
7535,솔트,0.0
7536,솜,-0.5046854082998662
7537,솜사탕,-0.29411764705882354
7538,솜씨,0.0
7539,솜털,-0.6818181818181819
7540,솝,0.3333333333333333
7541,솟,-0.4166666666666667
7542,송,0.20588235294117646
7543,송곳,-0.7142857142857142
7544,송금,-0.6470588235294117
7545,송료,-0.615819209039548
7546,송문,-0.7894736842105263
7547,송사,-0.6764705882352942
7548,송속,0.4482758620689655
7549,송송,-0.6190476190476191
7550,송시,-0.5525423728813559
7551,송이,-0.306930693069307
7552,송장,-0.8380281690140845
7553,송지연,-0.6983240223463687
7554,송추,-0.40740740740740744
